FIPS,County,Latitutde ,Longitude ,Home Price,Mortgage,Salary,Affordability Index
13283,"Treutlen County,  Georgia",32.4032,-82.5473,"$88,962 ",$494 ,"$51,700 ",8.7
13279,"Toombs County,  Georgia",32.1275,-82.3265,"$122,163 ",$679 ,"$51,700 ",6.3
13273,"Terrell County,  Georgia",31.7942,-84.4316,"$112,867 ",$627 ,"$51,700 ",6.9
13271,"Telfair County,  Georgia",31.9642,-82.9136,"$82,809 ",$460 ,"$51,700 ",9.4
13269,"Taylor County,  Georgia",32.56,-84.2449,"$107,165 ",$595 ,"$51,700 ",7.2
13267,"Tattnall County,  Georgia",32.0537,-82.0532,"$114,344 ",$635 ,"$51,700 ",6.8
13265,"Taliaferro County,  Georgia",33.5857,-82.857,"$102,807 ",$571 ,"$51,700 ",7.5
13263,"Talbot County,  Georgia",32.7045,-84.519,"$110,754 ",$615 ,"$51,700 ",7.0
13259,"Stewart County,  Georgia",32.0762,-84.8492,"$63,068 ",$350 ,"$51,700 ",12.3
13253,"Seminole County,  Georgia",30.8925,-84.8506,"$103,960 ",$578 ,"$51,700 ",7.5
13251,"Screven County,  Georgia",32.7678,-81.6249,"$104,089 ",$578 ,"$51,700 ",7.5
13243,"Randolph County,  Georgia",31.7744,-84.7808,"$92,167 ",$512 ,"$51,700 ",8.4
13239,"Quitman County,  Georgia",31.8817,-85.0187,"$76,785 ",$427 ,"$51,700 ",10.1
13235,"Pulaski County,  Georgia",32.2541,-83.4876,"$153,954 ",$855 ,"$51,700 ",5.0
13229,"Pierce County,  Georgia",31.3665,-82.2213,"$133,828 ",$743 ,"$51,700 ",5.8
13209,"Montgomery County,  Georgia",32.1518,-82.5334,"$107,678 ",$598 ,"$51,700 ",7.2
13205,"Mitchell County,  Georgia",31.2606,-84.1797,"$109,472 ",$608 ,"$51,700 ",7.1
13201,"Miller County,  Georgia",31.1629,-84.7302,"$114,600 ",$637 ,"$51,700 ",6.8
13199,"Meriwether County,  Georgia",33.039,-84.6999,"$133,665 ",$743 ,"$51,700 ",5.8
13197,"Marion County,  Georgia",32.3437,-84.5242,"$110,406 ",$613 ,"$51,700 ",7.0
13193,"Macon County,  Georgia",32.3532,-84.0509,"$81,784 ",$454 ,"$51,700 ",9.5
13189,"McDuffie County,  Georgia",33.4859,-82.496,"$137,144 ",$762 ,"$51,700 ",5.7
13175,"Laurens County,  Georgia",32.4323,-82.9229,"$121,266 ",$674 ,"$51,700 ",6.4
13173,"Lanier County,  Georgia",31.0139,-83.0752,"$136,373 ",$758 ,"$51,700 ",5.7
13167,"Johnson County,  Georgia",32.6656,-82.6422,"$82,168 ",$456 ,"$51,700 ",9.4
13165,"Jenkins County,  Georgia",32.7878,-81.9779,"$95,500 ",$531 ,"$51,700 ",8.1
13163,"Jefferson County,  Georgia",33.0376,-82.4451,"$92,936 ",$516 ,"$51,700 ",8.3
13161,"Jeff Davis County,  Georgia",31.8214,-82.666,"$102,294 ",$568 ,"$51,700 ",7.6
13155,"Irwin County,  Georgia",31.6216,-83.2681,"$102,294 ",$568 ,"$51,700 ",7.6
13141,"Hancock County,  Georgia",33.2596,-82.9988,"$108,960 ",$605 ,"$51,700 ",7.1
13125,"Glascock County,  Georgia",33.2234,-82.6236,"$104,729 ",$582 ,"$51,700 ",7.4
13109,"Evans County,  Georgia",32.1637,-81.8891,"$112,677 ",$626 ,"$51,700 ",6.9
13107,"Emanuel County,  Georgia",32.5672,-82.3078,"$93,705 ",$521 ,"$51,700 ",8.3
13105,"Elbert County,  Georgia",34.1232,-82.8596,"$108,575 ",$603 ,"$51,700 ",7.1
13101,"Echols County,  Georgia",30.732,-82.9459,"$70,145 ",$390 ,"$51,700 ",11.1
13093,"Dooly County,  Georgia",32.1604,-83.8203,"$106,780 ",$593 ,"$51,700 ",7.3
13091,"Dodge County,  Georgia",32.1735,-83.1512,"$97,807 ",$543 ,"$51,700 ",7.9
13087,"Decatur County,  Georgia",30.8823,-84.5722,"$142,160 ",$790 ,"$51,700 ",5.5
13081,"Crisp County,  Georgia",31.9167,-83.7665,"$106,524 ",$592 ,"$51,700 ",7.3
13079,"Crawford County,  Georgia",32.6937,-83.9622,"$113,596 ",$631 ,"$51,700 ",6.8
13075,"Cook County,  Georgia",31.1889,-83.4296,"$112,164 ",$623 ,"$51,700 ",6.9
13071,"Colquitt County,  Georgia",31.1805,-83.77,"$109,729 ",$610 ,"$51,700 ",7.1
13069,"Coffee County,  Georgia",31.5867,-82.8437,"$128,957 ",$716 ,"$51,700 ",6.0
13065,"Clinch County,  Georgia",30.8844,-82.7311,"$78,195 ",$434 ,"$51,700 ",9.9
13061,"Clay County,  Georgia",31.6344,-85.0101,"$91,526 ",$508 ,"$51,700 ",8.5
13055,"Chattooga County,  Georgia",34.4379,-85.337,"$92,552 ",$514 ,"$51,700 ",8.4
13053,"Chattahoochee County,  Georgia",32.378,-84.8,"$87,466 ",$486 ,"$51,700 ",8.9
13049,"Charlton County,  Georgia",30.7162,-82.1044,"$106,780 ",$593 ,"$51,700 ",7.3
13043,"Candler County,  Georgia",32.4128,-82.0614,"$123,188 ",$684 ,"$51,700 ",6.3
13037,"Calhoun County,  Georgia",31.5358,-84.6324,"$66,017 ",$367 ,"$51,700 ",11.7
13033,"Burke County,  Georgia",33.0511,-81.9246,"$111,093 ",$617 ,"$51,700 ",7.0
13027,"Brooks County,  Georgia",30.8589,-83.5455,"$127,946 ",$711 ,"$51,700 ",6.1
13025,"Brantley County,  Georgia",31.1925,-82.0272,"$92,934 ",$516 ,"$51,700 ",8.3
13023,"Bleckley County,  Georgia",32.4283,-83.345,"$131,136 ",$729 ,"$51,700 ",5.9
13019,"Berrien County,  Georgia",31.251,-83.1933,"$112,805 ",$627 ,"$51,700 ",6.9
13017,"Ben Hill County,  Georgia",31.7537,-83.1608,"$106,909 ",$594 ,"$51,700 ",7.3
13007,"Baker County,  Georgia",31.2669,-84.4974,"$100,245 ",$557 ,"$51,700 ",7.7
13005,"Bacon County,  Georgia",31.5642,-82.446,"$103,960 ",$578 ,"$51,700 ",7.5
13003,"Atkinson County,  Georgia",31.302,-82.8413,"$80,374 ",$447 ,"$51,700 ",9.6
13001,"Appling County,  Georgia",31.7234,-82.3271,"$102,807 ",$571 ,"$51,700 ",7.5
12125,"Union County,  Florida",30.0316,-82.3844,"$152,093 ",$845 ,"$55,451 ",5.5
12123,"Taylor County,  Florida",29.9856,-83.5757,"$109,317 ",$607 ,"$55,451 ",7.6
12121,"Suwannee County,  Florida",30.163,-83.0132,"$130,127 ",$723 ,"$55,451 ",6.4
12079,"Madison County,  Florida",30.4557,-83.4724,"$114,455 ",$636 ,"$55,451 ",7.3
12077,"Liberty County,  Florida",30.2933,-84.8882,"$96,471 ",$536 ,"$55,451 ",8.6
12067,"Lafayette County,  Florida",30.0414,-83.1969,"$134,495 ",$747 ,"$55,451 ",6.2
12063,"Jackson County,  Florida",30.7828,-85.1769,"$127,173 ",$707 ,"$55,451 ",6.5
12059,"Holmes County,  Florida",30.8497,-85.8166,"$119,080 ",$662 ,"$55,451 ",7.0
12051,"Hendry County,  Florida",26.6046,-81.2253,"$121,392 ",$674 ,"$55,451 ",6.9
12049,"Hardee County,  Florida",27.4929,-81.8094,"$107,133 ",$595 ,"$55,451 ",7.8
12047,"Hamilton County,  Florida",30.476,-82.9714,"$102,894 ",$572 ,"$55,451 ",8.1
12043,"Glades County,  Florida",26.9796,-81.2237,"$98,527 ",$547 ,"$55,451 ",8.4
12039,"Gadsden County,  Florida",30.5501,-84.6353,"$119,664 ",$665 ,"$55,451 ",7.0
12029,"Dixie County,  Florida",29.5671,-83.1715,"$100,839 ",$560 ,"$55,451 ",8.2
12027,"DeSoto County,  Florida",27.1854,-81.8097,"$112,657 ",$626 ,"$55,451 ",7.4
12013,"Calhoun County,  Florida",30.4039,-85.2086,"$109,189 ",$607 ,"$55,451 ",7.6
8115,"Sedgwick County,  Colorado",40.8728,-102.3517,"$123,343 ",$685 ,"$66,384 ",8.1
8099,"Prowers County,  Colorado",37.9638,-102.3926,"$134,775 ",$749 ,"$66,384 ",7.4
8089,"Otero County,  Colorado",37.9522,-103.7289,"$120,548 ",$670 ,"$66,384 ",8.3
8061,"Kiowa County,  Colorado",38.4377,-102.7755,"$109,878 ",$610 ,"$66,384 ",9.1
8025,"Crowley County,  Colorado",38.298,-103.7784,"$100,859 ",$560 ,"$66,384 ",9.9
8011,"Bent County,  Colorado",37.9496,-103.0698,"$102,892 ",$572 ,"$66,384 ",9.7
8009,"Baca County,  Colorado",37.3182,-102.5627,"$106,067 ",$589 ,"$66,384 ",9.4
5149,"Yell County,  Arkansas",35.0309,-93.4052,"$130,705 ",$726 ,"$64,652 ",7.4
5147,"Woodruff County,  Arkansas",35.1797,-91.2326,"$79,331 ",$441 ,"$64,652 ",12.2
5145,"White County,  Arkansas",35.2732,-91.7628,"$148,029 ",$822 ,"$64,652 ",6.6
5141,"Van Buren County,  Arkansas",35.5767,-92.5285,"$121,505 ",$675 ,"$64,652 ",8.0
5139,"Union County,  Arkansas",33.1979,-92.5813,"$103,345 ",$574 ,"$64,652 ",9.4
5135,"Sharp County,  Arkansas",36.1977,-91.5126,"$96,416 ",$536 ,"$64,652 ",10.1
5133,"Sevier County,  Arkansas",33.9723,-94.2701,"$100,717 ",$560 ,"$64,652 ",9.6
5129,"Searcy County,  Arkansas",35.9134,-92.6797,"$123,656 ",$687 ,"$64,652 ",7.8
5127,"Scott County,  Arkansas",34.8835,-94.0785,"$91,159 ",$506 ,"$64,652 ",10.6
5123,"St. Francis County,  Arkansas",35.0082,-90.7238,"$77,180 ",$429 ,"$64,652 ",12.6
5121,"Randolph County,  Arkansas",36.3067,-91.005,"$104,182 ",$579 ,"$64,652 ",9.3
5117,"Prairie County,  Arkansas",34.7916,-91.5346,"$80,526 ",$447 ,"$64,652 ",12.0
5113,"Polk County,  Arkansas",34.4578,-94.1985,"$118,638 ",$659 ,"$64,652 ",8.2
5111,"Poinsett County,  Arkansas",35.5727,-90.6628,"$92,924 ",$516 ,"$64,652 ",10.4
5109,"Pike County,  Arkansas",34.1469,-93.6329,"$101,434 ",$564 ,"$64,652 ",9.6
5107,"Phillips County,  Arkansas",34.3824,-90.8232,"$84,468 ",$469 ,"$64,652 ",11.5
5105,"Perry County,  Arkansas",34.9429,-92.881,"$128,283 ",$713 ,"$64,652 ",7.6
5103,"Ouachita County,  Arkansas",33.5896,-92.9107,"$89,964 ",$500 ,"$64,652 ",10.8
5099,"Nevada County,  Arkansas",33.7056,-93.2912,"$79,211 ",$440 ,"$64,652 ",12.2
5097,"Montgomery County,  Arkansas",34.5437,-93.6686,"$122,819 ",$682 ,"$64,652 ",7.9
5095,"Monroe County,  Arkansas",34.6711,-91.2128,"$73,357 ",$408 ,"$64,652 ",13.2
5093,"Mississippi County,  Arkansas",35.6977,-90.1216,"$100,956 ",$561 ,"$64,652 ",9.6
5091,"Miller County,  Arkansas",33.3159,-93.8695,"$129,351 ",$719 ,"$64,652 ",7.5
5083,"Logan County,  Arkansas",35.2226,-93.6541,"$118,279 ",$657 ,"$64,652 ",8.2
5081,"Little River County,  Arkansas",33.7397,-94.2264,"$93,070 ",$517 ,"$64,652 ",10.4
5079,"Lincoln County,  Arkansas",33.9818,-91.7095,"$86,596 ",$481 ,"$64,652 ",11.2
5077,"Lee County,  Arkansas",34.7694,-90.823,"$88,411 ",$491 ,"$64,652 ",11.0
5075,"Lawrence County,  Arkansas",36.0701,-91.0867,"$91,756 ",$510 ,"$64,652 ",10.6
5073,"Lafayette County,  Arkansas",33.2538,-93.5929,"$77,180 ",$429 ,"$64,652 ",12.6
5071,"Johnson County,  Arkansas",35.5483,-93.4628,"$123,656 ",$687 ,"$64,652 ",7.8
5069,"Jefferson County,  Arkansas",34.2766,-91.9612,"$92,611 ",$515 ,"$64,652 ",10.5
5067,"Jackson County,  Arkansas",35.6224,-91.2038,"$79,570 ",$442 ,"$64,652 ",12.2
5065,"Izard County,  Arkansas",36.0656,-91.8977,"$98,805 ",$549 ,"$64,652 ",9.8
5063,"Independence County,  Arkansas",35.735,-91.5822,"$118,160 ",$656 ,"$64,652 ",8.2
5061,"Howard County,  Arkansas",34.0525,-93.9546,"$114,576 ",$637 ,"$64,652 ",8.5
5059,"Hot Spring County,  Arkansas",34.3241,-93.0135,"$115,532 ",$642 ,"$64,652 ",8.4
5057,"Hempstead County,  Arkansas",33.7433,-93.7147,"$96,894 ",$538 ,"$64,652 ",10.0
5053,"Grant County,  Arkansas",34.2718,-92.4422,"$150,367 ",$835 ,"$64,652 ",6.4
5049,"Fulton County,  Arkansas",36.3698,-91.8038,"$103,226 ",$573 ,"$64,652 ",9.4
5047,"Franklin County,  Arkansas",35.4872,-93.8748,"$123,926 ",$688 ,"$64,652 ",7.8
5043,"Drew County,  Arkansas",33.5851,-91.7146,"$119,235 ",$662 ,"$64,652 ",8.1
5041,"Desha County,  Arkansas",33.8197,-91.3035,"$83,990 ",$467 ,"$64,652 ",11.5
5039,"Dallas County,  Arkansas",33.976,-92.7174,"$84,110 ",$467 ,"$64,652 ",11.5
5037,"Cross County,  Arkansas",35.3175,-90.7719,"$102,867 ",$571 ,"$64,652 ",9.4
5029,"Conway County,  Arkansas",35.2674,-92.6763,"$128,554 ",$714 ,"$64,652 ",7.5
5027,"Columbia County,  Arkansas",33.2362,-93.2328,"$97,849 ",$544 ,"$64,652 ",9.9
5025,"Cleveland County,  Arkansas",33.8844,-92.184,"$110,202 ",$612 ,"$64,652 ",8.8
5021,"Clay County,  Arkansas",36.3498,-90.4135,"$92,473 ",$514 ,"$64,652 ",10.5
5019,"Clark County,  Arkansas",34.056,-93.1614,"$133,333 ",$741 ,"$64,652 ",7.3
5017,"Chicot County,  Arkansas",33.2843,-91.295,"$83,274 ",$463 ,"$64,652 ",11.6
5013,"Calhoun County,  Arkansas",33.5364,-92.5485,"$83,632 ",$465 ,"$64,652 ",11.6
5011,"Bradley County,  Arkansas",33.4342,-92.1667,"$107,288 ",$596 ,"$64,652 ",9.0
5003,"Ashley County,  Arkansas",33.2027,-91.7957,"$91,278 ",$507 ,"$64,652 ",10.6
5001,"Arkansas County,  Arkansas",34.2533,-91.3876,"$105,854 ",$588 ,"$64,652 ",9.2
4012,"La Paz County,  Arizona",33.6724,-113.9329,"$109,223 ",$607 ,"$64,641 ",8.9
4011,"Greenlee County,  Arizona",33.1001,-109.2714,"$115,567 ",$642 ,"$64,641 ",8.4
2290,"Yukon-Koyukuk Census Area,  Alaska",65.4302,-152.9479,"$89,630 ",$498 ,"$73,437 ",12.3
2188,"Northwest Arctic Borough,  Alaska",66.9104,-157.9177,"$165,669 ",$920 ,"$73,437 ",6.6
2164,"Lake and Peninsula Borough,  Alaska",58.3702,-156.0031,"$134,621 ",$748 ,"$73,437 ",8.2
2050,"Bethel Census Area,  Alaska",60.4765,-160.8218,"$97,949 ",$544 ,"$73,437 ",11.2
1133,"Winston County,  Alabama",34.151,-87.3736,"$103,917 ",$577 ,"$57,211 ",8.3
1131,"Wilcox County,  Alabama",32.0483,-87.4009,"$95,830 ",$532 ,"$57,211 ",9.0
1129,"Washington County,  Alabama",31.4071,-88.1879,"$107,537 ",$597 ,"$57,211 ",8.0
1127,"Walker County,  Alabama",33.7599,-87.2766,"$165,476 ",$919 ,"$57,211 ",5.2
1123,"Tallapoosa County,  Alabama",32.8004,-85.7978,"$131,917 ",$733 ,"$57,211 ",6.5
1119,"Sumter County,  Alabama",32.6525,-88.2171,"$89,795 ",$499 ,"$57,211 ",9.6
1113,"Russell County,  Alabama",32.2863,-85.1791,"$149,661 ",$831 ,"$57,211 ",5.7
1111,"Randolph County,  Alabama",33.3006,-85.4599,"$115,986 ",$644 ,"$57,211 ",7.4
1107,"Pickens County,  Alabama",33.2663,-88.0727,"$115,865 ",$644 ,"$57,211 ",7.4
1105,"Perry County,  Alabama",32.5916,-87.2881,"$78,450 ",$436 ,"$57,211 ",10.9
1099,"Monroe County,  Alabama",31.5303,-87.3817,"$123,348 ",$685 ,"$57,211 ",7.0
1093,"Marion County,  Alabama",34.1214,-87.918,"$112,003 ",$622 ,"$57,211 ",7.7
1091,"Marengo County,  Alabama",32.269,-87.7608,"$101,865 ",$566 ,"$57,211 ",8.4
1087,"Macon County,  Alabama",32.4142,-85.7275,"$97,520 ",$542 ,"$57,211 ",8.8
1085,"Lowndes County,  Alabama",32.1852,-86.6581,"$82,184 ",$457 ,"$57,211 ",10.4
1079,"Lawrence County,  Alabama",34.5516,-87.3181,"$145,699 ",$809 ,"$57,211 ",5.9
1075,"Lamar County,  Alabama",33.7932,-88.0966,"$97,641 ",$542 ,"$57,211 ",8.8
1071,"Jackson County,  Alabama",34.7224,-86.0339,"$126,607 ",$703 ,"$57,211 ",6.8
1067,"Henry County,  Alabama",31.5417,-85.2284,"$142,515 ",$792 ,"$57,211 ",6.0
1065,"Hale County,  Alabama",32.7441,-87.6382,"$106,544 ",$592 ,"$57,211 ",8.1
1063,"Greene County,  Alabama",32.8362,-88.0005,"$95,925 ",$533 ,"$57,211 ",8.9
1061,"Geneva County,  Alabama",31.0954,-85.839,"$121,042 ",$672 ,"$57,211 ",7.1
1059,"Franklin County,  Alabama",34.4509,-87.844,"$114,658 ",$637 ,"$57,211 ",7.5
1057,"Fayette County,  Alabama",33.7201,-87.7385,"$106,813 ",$593 ,"$57,211 ",8.0
1053,"Escambia County,  Alabama",31.1268,-87.158,"$119,969 ",$666 ,"$57,211 ",7.2
1049,"DeKalb County,  Alabama",34.5306,-85.7226,"$139,038 ",$772 ,"$57,211 ",6.2
1047,"Dallas County,  Alabama",32.3888,-87.1278,"$100,537 ",$559 ,"$57,211 ",8.5
1045,"Dale County,  Alabama",31.4079,-85.6038,"$135,176 ",$751 ,"$57,211 ",6.3
1041,"Crenshaw County,  Alabama",31.7415,-86.2967,"$97,761 ",$543 ,"$57,211 ",8.8
1039,"Covington County,  Alabama",31.2565,-86.4472,"$117,796 ",$654 ,"$57,211 ",7.3
1037,"Coosa County,  Alabama",32.9278,-86.2616,"$101,382 ",$563 ,"$57,211 ",8.5
1035,"Conecuh County,  Alabama",31.4682,-86.9508,"$97,761 ",$543 ,"$57,211 ",8.8
1029,"Cleburne County,  Alabama",33.7164,-85.4945,"$140,607 ",$781 ,"$57,211 ",6.1
1027,"Clay County,  Alabama",33.2947,-85.8155,"$130,107 ",$723 ,"$57,211 ",6.6
1025,"Clarke County,  Alabama",31.5888,-87.8145,"$135,779 ",$754 ,"$57,211 ",6.3
1023,"Choctaw County,  Alabama",32.0048,-88.286,"$89,433 ",$497 ,"$57,211 ",9.6
1021,"Chilton County,  Alabama",32.8658,-86.665,"$130,941 ",$727 ,"$57,211 ",6.6
1017,"Chambers County,  Alabama",32.9225,-85.3942,"$117,193 ",$651 ,"$57,211 ",7.3
1015,"Calhoun County,  Alabama",33.7625,-85.8417,"$149,749 ",$832 ,"$57,211 ",5.7
1013,"Butler County,  Alabama",31.7404,-86.6759,"$115,744 ",$643 ,"$57,211 ",7.4
1011,"Bullock County,  Alabama",32.0945,-85.7131,"$84,847 ",$471 ,"$57,211 ",10.1
1007,"Bibb County,  Alabama",33.0388,-87.0967,"$113,246 ",$629 ,"$57,211 ",7.6
1005,"Barbour County,  Alabama",31.8832,-85.3931,"$109,468 ",$608 ,"$57,211 ",7.8
56045,"Weston County,  Wyoming",43.8403,-104.5684,"$203,431 ","$1,130 ","$64,156 ",4.7
56043,"Washakie County,  Wyoming",43.8356,-107.6602,"$202,820 ","$1,127 ","$64,156 ",4.7
56041,"Uinta County,  Wyoming",41.3156,-110.5477,"$214,074 ","$1,189 ","$64,156 ",4.5
56037,"Sweetwater County,  Wyoming",41.6405,-108.9887,"$251,506 ","$1,397 ","$64,156 ",3.8
56033,"Sheridan County,  Wyoming",44.7798,-106.9037,"$333,221 ","$1,851 ","$64,156 ",2.9
56031,"Platte County,  Wyoming",42.1314,-104.9676,"$230,588 ","$1,281 ","$64,156 ",4.2
56029,"Park County,  Wyoming",44.4063,-109.4153,"$328,450 ","$1,825 ","$64,156 ",2.9
56027,"Niobrara County,  Wyoming",43.0474,-104.4755,"$191,198 ","$1,062 ","$64,156 ",5.0
56025,"Natrona County,  Wyoming",42.9727,-106.7878,"$261,106 ","$1,451 ","$64,156 ",3.7
56023,"Lincoln County,  Wyoming",42.4553,-110.8185,"$301,416 ","$1,675 ","$64,156 ",3.2
56021,"Laramie County,  Wyoming",41.3266,-104.6666,"$331,377 ","$1,841 ","$64,156 ",2.9
56019,"Johnson County,  Wyoming",44.0303,-106.5693,"$309,367 ","$1,719 ","$64,156 ",3.1
56017,"Hot Springs County,  Wyoming",43.7705,-108.602,"$180,189 ","$1,001 ","$64,156 ",5.3
56015,"Goshen County,  Wyoming",42.0853,-104.3534,"$212,850 ","$1,183 ","$64,156 ",4.5
56013,"Fremont County,  Wyoming",43.1414,-108.5719,"$240,252 ","$1,335 ","$64,156 ",4.0
56011,"Crook County,  Wyoming",44.5882,-104.5708,"$275,605 ","$1,531 ","$64,156 ",3.5
56009,"Converse County,  Wyoming",42.8966,-105.4856,"$252,852 ","$1,405 ","$64,156 ",3.8
56007,"Carbon County,  Wyoming",41.7236,-106.7915,"$213,951 ","$1,189 ","$64,156 ",4.5
56005,"Campbell County,  Wyoming",44.2546,-105.5503,"$272,424 ","$1,513 ","$64,156 ",3.5
56003,"Big Horn County,  Wyoming",44.5851,-107.9869,"$199,884 ","$1,110 ","$64,156 ",4.8
56001,"Albany County,  Wyoming",41.723,-105.6758,"$287,470 ","$1,597 ","$64,156 ",3.3
55141,"Wood County,  Wisconsin",44.4689,-90.0212,"$160,780 ",$893 ,"$73,671 ",6.9
55139,"Winnebago County,  Wisconsin",44.0677,-88.6452,"$200,366 ","$1,113 ","$73,671 ",5.5
55137,"Waushara County,  Wisconsin",44.1173,-89.2418,"$179,313 ",$996 ,"$73,671 ",6.2
55135,"Waupaca County,  Wisconsin",44.4525,-88.9801,"$183,977 ","$1,022 ","$73,671 ",6.0
55131,"Washington County,  Wisconsin",43.3686,-88.2293,"$310,671 ","$1,726 ","$73,671 ",3.6
55129,"Washburn County,  Wisconsin",45.9017,-91.7871,"$193,182 ","$1,073 ","$73,671 ",5.7
55127,"Walworth County,  Wisconsin",42.6678,-88.5413,"$272,590 ","$1,514 ","$73,671 ",4.1
55125,"Vilas County,  Wisconsin",46.0789,-89.4371,"$249,026 ","$1,383 ","$73,671 ",4.4
55123,"Vernon County,  Wisconsin",43.5769,-90.7714,"$192,937 ","$1,072 ","$73,671 ",5.7
55121,"Trempealeau County,  Wisconsin",44.2856,-91.3478,"$191,464 ","$1,064 ","$73,671 ",5.8
55119,"Taylor County,  Wisconsin",45.2065,-90.4856,"$169,126 ",$940 ,"$73,671 ",6.5
55117,"Sheboygan County,  Wisconsin",43.715,-87.9328,"$207,056 ","$1,150 ","$73,671 ",5.3
55115,"Shawano County,  Wisconsin",44.8071,-88.7375,"$167,776 ",$932 ,"$73,671 ",6.6
55113,"Sawyer County,  Wisconsin",45.902,-91.1097,"$206,683 ","$1,148 ","$73,671 ",5.3
55111,"Sauk County,  Wisconsin",43.3945,-89.8965,"$223,620 ","$1,242 ","$73,671 ",4.9
55109,"St. Croix County,  Wisconsin",45.0351,-92.4543,"$324,948 ","$1,805 ","$73,671 ",3.4
55105,"Rock County,  Wisconsin",42.6692,-89.072,"$198,830 ","$1,105 ","$73,671 ",5.6
55103,"Richland County,  Wisconsin",43.3664,-90.4289,"$171,704 ",$954 ,"$73,671 ",6.4
55101,"Racine County,  Wisconsin",42.7271,-88.0428,"$244,990 ","$1,361 ","$73,671 ",4.5
55097,"Portage County,  Wisconsin",44.4745,-89.475,"$221,288 ","$1,229 ","$73,671 ",5.0
55095,"Polk County,  Wisconsin",45.4696,-92.4193,"$208,278 ","$1,157 ","$73,671 ",5.3
55093,"Pierce County,  Wisconsin",44.7034,-92.4259,"$250,987 ","$1,394 ","$73,671 ",4.4
55091,"Pepin County,  Wisconsin",44.5458,-92.0873,"$186,063 ","$1,034 ","$73,671 ",5.9
55089,"Ozaukee County,  Wisconsin",43.3679,-87.9585,"$360,626 ","$2,003 ","$73,671 ",3.1
55087,"Outagamie County,  Wisconsin",44.419,-88.4637,"$220,293 ","$1,224 ","$73,671 ",5.0
55085,"Oneida County,  Wisconsin",45.6879,-89.5447,"$213,678 ","$1,187 ","$73,671 ",5.2
55083,"Oconto County,  Wisconsin",45.0268,-88.3037,"$190,021 ","$1,056 ","$73,671 ",5.8
55081,"Monroe County,  Wisconsin",43.9434,-90.6118,"$190,236 ","$1,057 ","$73,671 ",5.8
55079,"Milwaukee County,  Wisconsin",43.0178,-87.9818,"$201,841 ","$1,121 ","$73,671 ",5.5
55077,"Marquette County,  Wisconsin",43.8129,-89.3981,"$190,605 ","$1,059 ","$73,671 ",5.8
55075,"Marinette County,  Wisconsin",45.382,-88.1503,"$151,944 ",$844 ,"$73,671 ",7.3
55073,"Marathon County,  Wisconsin",44.8951,-89.7693,"$197,928 ","$1,100 ","$73,671 ",5.6
55071,"Manitowoc County,  Wisconsin",44.1103,-87.8415,"$172,195 ",$957 ,"$73,671 ",6.4
55069,"Lincoln County,  Wisconsin",45.3385,-89.7354,"$171,458 ",$953 ,"$73,671 ",6.4
55065,"Lafayette County,  Wisconsin",42.6602,-90.1317,"$171,826 ",$955 ,"$73,671 ",6.4
55063,"La Crosse County,  Wisconsin",43.9075,-91.1276,"$231,643 ","$1,287 ","$73,671 ",4.8
55061,"Kewaunee County,  Wisconsin",44.5033,-87.6245,"$199,582 ","$1,109 ","$73,671 ",5.5
55059,"Kenosha County,  Wisconsin",42.5814,-88.0586,"$232,872 ","$1,294 ","$73,671 ",4.7
55057,"Juneau County,  Wisconsin",43.9467,-90.1322,"$154,398 ",$858 ,"$73,671 ",7.2
55055,"Jefferson County,  Wisconsin",43.0217,-88.7768,"$256,512 ","$1,425 ","$73,671 ",4.3
55053,"Jackson County,  Wisconsin",44.3311,-90.7417,"$166,794 ",$927 ,"$73,671 ",6.6
55051,"Iron County,  Wisconsin",46.287,-90.2401,"$146,052 ",$811 ,"$73,671 ",7.6
55049,"Iowa County,  Wisconsin",43.0094,-90.1334,"$217,825 ","$1,210 ","$73,671 ",5.1
55047,"Green Lake County,  Wisconsin",43.8078,-89.0268,"$179,927 ","$1,000 ","$73,671 ",6.1
55045,"Green County,  Wisconsin",42.6775,-89.6024,"$210,365 ","$1,169 ","$73,671 ",5.3
55043,"Grant County,  Wisconsin",42.8621,-90.7628,"$181,277 ","$1,007 ","$73,671 ",6.1
55041,"Forest County,  Wisconsin",45.729,-88.8616,"$162,376 ",$902 ,"$73,671 ",6.8
55039,"Fond du Lac County,  Wisconsin",43.7377,-88.5229,"$202,061 ","$1,123 ","$73,671 ",5.5
55037,"Florence County,  Wisconsin",45.8674,-88.3756,"$159,062 ",$884 ,"$73,671 ",6.9
55035,"Eau Claire County,  Wisconsin",44.7306,-91.286,"$239,775 ","$1,332 ","$73,671 ",4.6
55033,"Dunn County,  Wisconsin",44.9461,-91.8932,"$202,755 ","$1,126 ","$73,671 ",5.5
55031,"Douglas County,  Wisconsin",46.4537,-91.9223,"$177,106 ",$984 ,"$73,671 ",6.2
55029,"Door County,  Wisconsin",44.9881,-87.267,"$262,772 ","$1,460 ","$73,671 ",4.2
55027,"Dodge County,  Wisconsin",43.413,-88.7032,"$212,819 ","$1,182 ","$73,671 ",5.2
55023,"Crawford County,  Wisconsin",43.2104,-90.8849,"$164,708 ",$915 ,"$73,671 ",6.7
55021,"Columbia County,  Wisconsin",43.4614,-89.3035,"$229,358 ","$1,274 ","$73,671 ",4.8
